Win,location,WinOverall,LossOverall,WinOverall_opponent,LossOverall_opponent,Date,Season,Team,Opponent,gameNum,opponentGameNum,conference,conference_opponent,interconference,GameType
0,H,16.0,2.0,12.0,6.0,2012-01-21,2012,Duke,FloridaState,15.0,19.0,ACC,ACC,False,RegularSeason
1,A,23.0,4.0,19.0,7.0,2012-02-23,2012,Duke,FloridaState,22.0,27.0,ACC,ACC,False,PostSeasonConferenceTournament
1,H,9.0,2.0,8.0,3.0,2011-12-22,2012,Florida,FloridaState,11.0,12.0,SEC,ACC,True,RegularSeason
0,A,8.0,13.0,14.0,6.0,2012-02-01,2012,GeorgiaTech,FloridaState,18.0,21.0,ACC,ACC,False,RegularSeason
0,A,12.0,4.0,11.0,6.0,2012-01-17,2012,Maryland,FloridaState,14.0,18.0,Big 10,ACC,True,RegularSeason
0,A,15.0,7.0,16.0,7.0,2012-02-11,2012,MiamiFL,FloridaState,16.0,24.0,ACC,ACC,False,RegularSeason
0,H,18.0,8.0,18.0,7.0,2012-02-18,2012,NCState,FloridaState,22.0,26.0,ACC,ACC,False,PostSeasonConferenceTournament
1,A,6.0,7.0,8.0,4.0,2011-12-30,2012,Princeton,FloridaState,13.0,13.0,Ivy,ACC,True,RegularSeason
1,N,5.0,1.0,5.0,1.0,2011-11-26,2012,Connecticut,FloridaState,7.0,7.0,AAC,ACC,True,RegularSeason
0,H,11.0,4.0,9.0,6.0,2012-01-10,2012,VirginiaTech,FloridaState,11.0,16.0,ACC,ACC,False,RegularSeason
0,A,14.0,11.0,17.0,7.0,2012-02-16,2012,VirginiaTech,FloridaState,19.0,25.0,ACC,ACC,False,RegularSeason
0,H,11.0,8.0,13.0,6.0,2012-01-25,2012,WakeForest,FloridaState,17.0,20.0,ACC,ACC,False,RegularSeason
0,A,7.0,9.0,10.0,5.0,2013-01-12,2013,Chattanooga,Charleston,13.0,15.0,Southern,CAA,True,RegularSeason
1,H,10.0,7.0,12.0,6.0,2013-01-19,2013,Davidson,Charleston,15.0,18.0,A-10,CAA,True,RegularSeason
1,A,17.0,7.0,18.0,7.0,2013-02-14,2013,Davidson,Charleston,18.0,25.0,A-10,CAA,True,RegularSeason
0,A,3.0,9.0,9.0,4.0,2013-01-05,2013,Furman,Charleston,9.0,13.0,Southern,CAA,True,RegularSeason
1,A,6.0,1.0,5.0,2.0,2012-12-04,2013,Louisville,Charleston,7.0,8.0,ACC,CAA,True,RegularSeason
0,H,4.0,8.0,8.0,4.0,2012-12-31,2013,Marist,Charleston,13.0,12.0,MAAC,CAA,True,RegularSeason
0,A,1.0,9.0,5.0,4.0,2012-12-18,2013,OldDominion,Charleston,11.0,9.0,C-USA,CAA,True,RegularSeason
1,A,3.0,12.0,10.0,4.0,2013-01-10,2013,Samford,Charleston,12.0,14.0,Southern,CAA,True,RegularSeason
0,H,7.0,15.0,16.0,7.0,2013-02-07,2013,Samford,Charleston,16.0,23.0,Southern,CAA,True,RegularSeason
0,H,3.0,11.0,11.0,5.0,2013-01-14,2013,Citadel,Charleston,9.0,16.0,Southern,CAA,True,RegularSeason
0,A,4.0,13.0,12.0,7.0,2013-01-24,2013,Citadel,Charleston,11.0,19.0,Southern,CAA,True,RegularSeason
0,H,8.0,12.0,13.0,7.0,2013-01-26,2013,Wofford,Charleston,16.0,20.0,Southern,CAA,True,RegularSeason
0,A,12.0,8.0,9.0,11.0,2013-02-02,2013,Clemson,BostonCollege,18.0,21.0,ACC,ACC,False,RegularSeason
0,A,2.0,8.0,7.0,5.0,2012-12-31,2013,Dartmouth,BostonCollege,9.0,13.0,Ivy,ACC,True,RegularSeason
1,A,20.0,2.0,10.0,12.0,2013-02-10,2013,Duke,BostonCollege,22.0,23.0,ACC,ACC,False,PostSeasonConferenceTournament
1,H,23.0,3.0,12.0,14.0,2013-02-24,2013,Duke,BostonCollege,25.0,27.0,ACC,ACC,False,PostSeasonConferenceTournament
1,H,13.0,11.0,11.0,13.0,2013-02-16,2013,FloridaState,BostonCollege,22.0,25.0,ACC,ACC,False,PostSeasonConferenceTournament
0,A,7.0,5.0,6.0,5.0,2012-12-29,2013,HolyCross,BostonCollege,11.0,12.0,Patriot,ACC,True,RegularSeason
1,H,14.0,4.0,9.0,8.0,2013-01-22,2013,Maryland,BostonCollege,14.0,18.0,Big 10,ACC,True,RegularSeason
0,A,18.0,7.0,11.0,14.0,2013-02-19,2013,Maryland,BostonCollege,20.0,26.0,Big 10,ACC,True,RegularSeason
1,A,12.0,3.0,9.0,7.0,2013-01-16,2013,MiamiFL,BostonCollege,14.0,17.0,ACC,ACC,False,RegularSeason
1,H,17.0,3.0,10.0,11.0,2013-02-05,2013,MiamiFL,BostonCollege,19.0,22.0,ACC,ACC,False,RegularSeason
1,A,11.0,2.0,8.0,5.0,2013-01-05,2013,NCState,BostonCollege,10.0,14.0,ACC,ACC,False,RegularSeason
1,H,19.0,8.0,12.0,15.0,2013-02-27,2013,NCState,BostonCollege,21.0,28.0,ACC,ACC,False,PostSeasonConferenceTournament
0,A,8.0,2.0,5.0,5.0,2012-12-22,2013,Providence,BostonCollege,9.0,11.0,Big East,ACC,True,RegularSeason
0,H,9.0,5.0,8.0,6.0,2013-01-09,2013,VirginiaTech,BostonCollege,9.0,15.0,ACC,ACC,False,RegularSeason
1,H,8.0,6.0,9.0,6.0,2013-01-12,2013,WakeForest,BostonCollege,13.0,16.0,ACC,ACC,False,RegularSeason
0,A,11.0,12.0,10.0,13.0,2013-02-13,2013,WakeForest,BostonCollege,21.0,24.0,ACC,ACC,False,PostSeasonConferenceTournament
1,H,9.0,4.0,3.0,9.0,2013-01-05,2013,Charleston,Furman,10.0,11.0,CAA,Southern,True,RegularSeason
1,A,8.0,6.0,3.0,10.0,2013-01-12,2013,Davidson,Furman,13.0,12.0,A-10,Southern,True,RegularSeason
1,H,9.0,7.0,4.0,11.0,2013-01-17,2013,Elon,Furman,11.0,14.0,CAA,Southern,True,RegularSeason
1,A,15.0,8.0,6.0,15.0,2013-02-09,2013,Elon,Furman,17.0,20.0,CAA,Southern,True,RegularSeason
1,H,4.0,7.0,3.0,7.0,2012-12-22,2013,Jacksonville,Furman,9.0,9.0,A-Sun,Southern,True,RegularSeason
1,H,9.0,4.0,3.0,8.0,2012-12-30,2013,SouthernMethodist,Furman,11.0,10.0,AAC,Southern,True,RegularSeason
1,A,5.0,15.0,6.0,13.0,2013-02-02,2013,Citadel,Furman,14.0,18.0,Southern,Southern,False,RegularSeason
1,H,4.0,5.0,3.0,6.0,2012-12-18,2013,WakeForest,Furman,10.0,8.0,ACC,Southern,True,RegularSeason
0,A,7.0,9.0,3.0,11.0,2013-01-14,2013,Wofford,Furman,13.0,13.0,Southern,Southern,False,RegularSeason
1,H,7.0,12.0,5.0,12.0,2013-01-24,2013,Wofford,Furman,15.0,16.0,Southern,Southern,False,RegularSeason
1,H,5.0,7.0,8.0,4.0,2013-01-02,2013,Auburn,FloridaState,10.0,12.0,SEC,ACC,True,RegularSeason
0,A,11.0,13.0,13.0,11.0,2013-02-16,2013,BostonCollege,FloridaState,20.0,24.0,ACC,ACC,False,RegularSeason
0,N,11.0,1.0,6.0,4.0,2012-12-22,2013,Charlotte,FloridaState,9.0,10.0,C-USA,ACC,True,RegularSeason
0,H,8.0,4.0,8.0,5.0,2013-01-05,2013,Clemson,FloridaState,11.0,13.0,ACC,ACC,False,RegularSeason
0,A,10.0,7.0,10.0,7.0,2013-01-24,2013,Clemson,FloridaState,15.0,17.0,ACC,ACC,False,RegularSeason
1,A,18.0,2.0,12.0,8.0,2013-02-02,2013,Duke,FloridaState,20.0,20.0,ACC,ACC,False,RegularSeason
0,H,12.0,8.0,12.0,9.0,2013-02-05,2013,GeorgiaTech,FloridaState,18.0,21.0,ACC,ACC,False,RegularSeason
0,H,13.0,1.0,9.0,5.0,2013-01-09,2013,Maryland,FloridaState,11.0,14.0,Big 10,ACC,True,RegularSeason
0,A,15.0,5.0,11.0,8.0,2013-01-30,2013,Maryland,FloridaState,16.0,19.0,Big 10,ACC,True,RegularSeason
1,A,3.0,4.0,4.0,2.0,2012-12-02,2013,Mercer,FloridaState,6.0,7.0,Southern,ACC,True,RegularSeason
1,H,14.0,3.0,11.0,7.0,2013-01-27,2013,MiamiFL,FloridaState,16.0,18.0,ACC,ACC,False,RegularSeason
1,A,19.0,3.0,13.0,10.0,2013-02-13,2013,MiamiFL,FloridaState,20.0,23.0,ACC,ACC,False,RegularSeason
1,H,18.0,7.0,14.0,11.0,2013-02-19,2013,NCState,FloridaState,20.0,25.0,ACC,ACC,False,RegularSeason
0,N,7.0,5.0,7.0,4.0,2012-12-29,2013,Tulsa,FloridaState,10.0,11.0,AAC,ACC,True,RegularSeason
1,H,10.0,12.0,13.0,9.0,2013-02-09,2013,WakeForest,FloridaState,20.0,22.0,ACC,ACC,False,RegularSeason
0,A,12.0,14.0,14.0,13.0,2013-02-26,2013,WakeForest,FloridaState,24.0,27.0,ACC,ACC,False,PostSeasonConferenceTournament
0,A,8.0,8.0,8.0,7.0,2014-01-11,2014,AustinPeay,MurrayState,11.0,14.0,OVC,OVC,False,RegularSeason
1,H,9.0,3.0,5.0,6.0,2013-12-29,2014,Dayton,MurrayState,8.0,10.0,A-10,OVC,True,RegularSeason
0,A,4.0,4.0,3.0,5.0,2013-12-07,2014,Lipscomb,MurrayState,6.0,7.0,A-Sun,OVC,True,RegularSeason
0,A,8.0,5.0,5.0,7.0,2014-01-02,2014,SoutheastMissouriState,MurrayState,11.0,11.0,OVC,OVC,False,RegularSeason
0,A,5.0,12.0,6.0,7.0,2014-01-05,2014,TennesseeMartin,MurrayState,14.0,12.0,OVC,OVC,False,RegularSeason
1,H,5.0,3.0,7.0,0.0,2013-12-03,2014,GeorgiaTech,Illinois,6.0,8.0,ACC,Big 10,True,RegularSeason
0,A,10.0,3.0,11.0,2.0,2013-12-31,2014,Indiana,Illinois,13.0,14.0,Big 10,Big 10,False,RegularSeason
1,H,12.0,7.0,13.0,7.0,2014-01-26,2014,Indiana,Illinois,19.0,21.0,Big 10,Big 10,False,RegularSeason
0,N,17.0,14.0,18.0,13.0,2014-03-13,2014,Indiana,Illinois,31.0,32.0,Big 10,Big 10,False,PostSeasonConferenceTournament
1,A,16.0,5.0,13.0,8.0,2014-02-01,2014,Iowa,Illinois,17.0,22.0,Big 10,Big 10,False,RegularSeason
1,A,21.0,7.0,17.0,12.0,2014-03-04,2014,Michigan,Illinois,28.0,30.0,Big 10,Big 10,False,PostSeasonConferenceTournament
1,N,23.0,7.0,19.0,13.0,2014-03-14,2014,Michigan,Illinois,30.0,33.0,Big 10,Big 10,False,PostSeasonConferenceTournament
1,A,16.0,1.0,13.0,5.0,2014-01-18,2014,MichiganState,Illinois,15.0,19.0,Big 10,Big 10,False,RegularSeason
0,H,22.0,6.0,16.0,12.0,2014-03-01,2014,MichiganState,Illinois,26.0,29.0,Big 10,Big 10,False,PostSeasonConferenceTournament
0,H,17.0,9.0,14.0,12.0,2014-02-19,2014,Minnesota,Illinois,24.0,27.0,Big 10,Big 10,False,PostSeasonConferenceTournament
0,N,10.0,0.0,9.0,2.0,2013-12-21,2014,Missouri,Illinois,9.0,12.0,SEC,Big 10,True,RegularSeason
1,H,12.0,10.0,14.0,10.0,2014-02-12,2014,Nebraska,Illinois,19.0,25.0,Big 10,Big 10,False,RegularSeason
0,A,16.0,10.0,15.0,12.0,2014-02-26,2014,Nebraska,Illinois,23.0,28.0,Big 10,Big 10,False,PostSeasonConferenceTournament
1,H,7.0,9.0,13.0,3.0,2014-01-12,2014,Northwestern,Illinois,14.0,17.0,Big 10,Big 10,False,RegularSeason
1,H,15.0,4.0,13.0,6.0,2014-01-23,2014,OhioState,Illinois,18.0,20.0,Big 10,Big 10,False,RegularSeason
1,A,19.0,6.0,14.0,11.0,2014-02-15,2014,OhioState,Illinois,24.0,26.0,Big 10,Big 10,False,PostSeasonConferenceTournament
1,N,8.0,0.0,9.0,1.0,2013-12-14,2014,Oregon,Illinois,8.0,11.0,Pac 12,Big 10,True,RegularSeason
0,A,9.0,5.0,12.0,2.0,2014-01-04,2014,PennState,Illinois,11.0,15.0,Big 10,Big 10,False,RegularSeason
0,H,12.0,11.0,13.0,10.0,2014-02-09,2014,PennState,Illinois,20.0,24.0,Big 10,Big 10,False,RegularSeason
1,A,11.0,5.0,13.0,4.0,2014-01-15,2014,Purdue,Illinois,11.0,18.0,Big 10,Big 10,False,RegularSeason
0,N,5.0,8.0,10.0,2.0,2013-12-28,2014,IllinoisChicago,Illinois,9.0,13.0,Horizon,Big 10,True,RegularSeason
1,H,15.0,0.0,13.0,2.0,2014-01-08,2014,Wisconsin,Illinois,12.0,16.0,Big 10,Big 10,False,RegularSeason
1,A,17.0,5.0,13.0,9.0,2014-02-04,2014,Wisconsin,Illinois,19.0,23.0,Big 10,Big 10,False,RegularSeason
1,H,5.0,3.0,4.0,7.0,2013-12-22,2014,Auburn,BostonCollege,6.0,11.0,SEC,ACC,True,RegularSeason
1,A,9.0,3.0,4.0,10.0,2014-01-04,2014,Clemson,BostonCollege,11.0,14.0,ACC,ACC,False,RegularSeason
1,A,18.0,5.0,6.0,16.0,2014-02-08,2014,Duke,BostonCollege,19.0,22.0,ACC,ACC,False,RegularSeason
1,A,10.0,8.0,5.0,13.0,2014-01-21,2014,GeorgiaTech,BostonCollege,14.0,18.0,ACC,ACC,False,RegularSeason
1,H,12.0,12.0,6.0,17.0,2014-02-13,2014,GeorgiaTech,BostonCollege,18.0,23.0,ACC,ACC,False,RegularSeason
1,H,11.0,1.0,4.0,9.0,2014-01-01,2014,Harvard,BostonCollege,11.0,13.0,Ivy,ACC,True,RegularSeason
1,A,5.0,4.0,3.0,6.0,2013-12-12,2014,Maryland,BostonCollege,8.0,10.0,Big 10,ACC,True,RegularSeason
1,H,13.0,13.0,7.0,19.0,2014-02-22,2014,MiamiFL,BostonCollege,20.0,26.0,ACC,ACC,False,RegularSeason
1,H,11.0,10.0,6.0,14.0,2014-02-01,2014,NotreDame,BostonCollege,19.0,20.0,ACC,ACC,False,RegularSeason
1,A,13.0,12.0,6.0,18.0,2014-02-16,2014,NotreDame,BostonCollege,22.0,24.0,ACC,ACC,False,PostSeasonConferenceTournament
0,A,1.0,4.0,2.0,4.0,2013-11-26,2014,SacredHeart,BostonCollege,6.0,7.0,NEC,ACC,True,RegularSeason
1,H,5.0,3.0,3.0,5.0,2013-12-08,2014,USC,BostonCollege,7.0,9.0,Pac 12,ACC,True,RegularSeason
1,A,16.0,0.0,5.0,11.0,2014-01-13,2014,Syracuse,BostonCollege,12.0,16.0,ACC,ACC,False,RegularSeason
0,H,25.0,0.0,6.0,19.0,2014-02-19,2014,Syracuse,BostonCollege,19.0,25.0,ACC,ACC,False,RegularSeason
1,N,10.0,3.0,4.0,8.0,2013-12-28,2014,VCU,BostonCollege,12.0,12.0,A-10,ACC,True,RegularSeason
0,H,8.0,6.0,4.0,11.0,2014-01-11,2014,VirginiaTech,BostonCollege,11.0,15.0,ACC,ACC,False,RegularSeason
0,A,8.0,11.0,5.0,14.0,2014-01-29,2014,VirginiaTech,BostonCollege,15.0,19.0,ACC,ACC,False,RegularSeason
1,H,7.0,3.0,4.0,10.0,2014-01-04,2014,Auburn,FloridaAM,7.0,14.0,SEC,MEAC,True,RegularSeason
1,H,3.0,5.0,2.0,6.0,2013-12-07,2014,Hampton,FloridaAM,6.0,8.0,Big South,MEAC,True,RegularSeason
1,A,4.0,15.0,7.0,12.0,2014-01-25,2014,Howard,FloridaAM,14.0,17.0,MEAC,MEAC,False,RegularSeason
0,N,2.0,11.0,2.0,10.0,2013-12-23,2014,SacredHeart,FloridaAM,14.0,12.0,NEC,MEAC,True,RegularSeason
1,H,4.0,2.0,1.0,4.0,2013-11-27,2014,UAB,FloridaAM,6.0,6.0,C-USA,MEAC,True,RegularSeason
0,A,7.0,5.0,8.0,5.0,2015-01-04,2015,Houston,Tulsa,8.0,13.0,AAC,AAC,False,RegularSeason
0,H,9.0,12.0,16.0,5.0,2015-02-05,2015,Houston,Tulsa,16.0,21.0,AAC,AAC,False,RegularSeason
0,A,11.0,6.0,12.0,5.0,2015-01-21,2015,Memphis,Tulsa,13.0,17.0,AAC,AAC,False,RegularSeason
0,A,5.0,4.0,5.0,5.0,2014-12-17,2015,MissouriState,Tulsa,6.0,10.0,MVC,AAC,True,RegularSeason
1,A,5.0,2.0,5.0,4.0,2014-12-13,2015,Oklahoma,Tulsa,7.0,9.0,Big 12,AAC,True,RegularSeason
1,A,18.0,5.0,17.0,5.0,2015-02-07,2015,SouthernMethodist,Tulsa,18.0,22.0,AAC,AAC,False,RegularSeason
0,H,12.0,4.0,9.0,5.0,2015-01-10,2015,Temple,Tulsa,13.0,14.0,AAC,AAC,False,RegularSeason
0,A,19.0,8.0,18.0,7.0,2015-02-22,2015,Temple,Tulsa,21.0,25.0,AAC,AAC,False,PostSeasonConferenceTournament
0,H,13.0,7.0,14.0,5.0,2015-01-27,2015,Tulane,Tulsa,12.0,19.0,AAC,AAC,False,RegularSeason
0,H,7.0,4.0,7.0,5.0,2014-12-31,2015,UCF,Tulsa,8.0,12.0,AAC,AAC,False,RegularSeason
0,A,9.0,5.0,10.0,5.0,2015-01-13,2015,Connecticut,Tulsa,13.0,15.0,AAC,AAC,False,RegularSeason
1,H,13.0,9.0,17.0,6.0,2015-02-12,2015,Connecticut,Tulsa,19.0,23.0,AAC,AAC,False,PostSeasonConferenceTournament
0,A,8.0,1.0,6.0,5.0,2014-12-22,2015,IncarnateWord,Tulsa,6.0,11.0,Southland,AAC,True,RegularSeason
0,A,7.0,13.0,9.0,9.0,2015-01-24,2015,Campbell,Winthrop,14.0,14.0,Big South,Big South,False,RegularSeason
1,H,10.0,6.0,7.0,7.0,2015-01-10,2015,GardnerWebb,Winthrop,13.0,10.0,Big South,Big South,False,RegularSeason
0,A,16.0,10.0,13.0,11.0,2015-02-14,2015,GardnerWebb,Winthrop,20.0,20.0,Big South,Big South,False,PostSeasonConferenceTournament
1,A,9.0,4.0,6.0,6.0,2015-01-03,2015,HighPoint,Winthrop,7.0,8.0,Big South,Big South,False,RegularSeason
1,H,17.0,7.0,13.0,10.0,2015-02-11,2015,HighPoint,Winthrop,16.0,19.0,Big South,Big South,False,RegularSeason
0,H,6.0,13.0,8.0,9.0,2015-01-22,2015,Liberty,Winthrop,12.0,13.0,A-Sun,Big South,True,RegularSeason
0,A,6.0,17.0,12.0,10.0,2015-02-04,2015,Liberty,Winthrop,15.0,18.0,A-Sun,Big South,True,RegularSeason
0,H,5.0,10.0,6.0,7.0,2015-01-08,2015,Presbyterian,Winthrop,10.0,9.0,Big South,Big South,False,RegularSeason
1,A,11.0,7.0,8.0,8.0,2015-01-17,2015,Radford,Winthrop,14.0,12.0,Big South,Big South,False,RegularSeason
1,H,15.0,7.0,11.0,9.0,2015-01-31,2015,Radford,Winthrop,17.0,16.0,Big South,Big South,False,RegularSeason
0,H,7.0,7.0,7.0,8.0,2015-01-14,2015,UNCAsheville,Winthrop,8.0,11.0,Big South,Big South,False,RegularSeason
0,N,6.0,3.0,4.0,6.0,2015-12-23,2016,Auburn,Harvard,6.0,10.0,SEC,Ivy,True,RegularSeason
0,A,7.0,13.0,9.0,13.0,2016-02-12,2016,Brown,Harvard,15.0,21.0,Ivy,Ivy,False,PostSeasonConferenceTournament
0,N,7.0,3.0,3.0,6.0,2015-12-22,2016,BrighamYoung,Harvard,8.0,9.0,WCC,Ivy,True,RegularSeason
1,A,14.0,6.0,9.0,10.0,2016-01-30,2016,Columbia,Harvard,17.0,18.0,Ivy,Ivy,False,PostSeasonConferenceTournament
1,H,17.0,8.0,10.0,14.0,2016-02-19,2016,Columbia,Harvard,21.0,23.0,Ivy,Ivy,False,PostSeasonConferenceTournament
1,A,7.0,9.0,9.0,9.0,2016-01-29,2016,Cornell,Harvard,14.0,17.0,Ivy,Ivy,False,RegularSeason
0,H,9.0,14.0,10.0,15.0,2016-02-20,2016,Cornell,Harvard,20.0,24.0,Ivy,Ivy,False,PostSeasonConferenceTournament
0,A,4.0,8.0,6.0,8.0,2016-01-09,2016,Dartmouth,Harvard,11.0,14.0,Ivy,Ivy,False,RegularSeason
1,H,6.0,9.0,9.0,8.0,2016-01-23,2016,Dartmouth,Harvard,13.0,16.0,Ivy,Ivy,False,RegularSeason
0,H,8.0,9.0,8.0,8.0,2016-01-16,2016,Howard,Harvard,13.0,15.0,MEAC,Ivy,True,RegularSeason
1,N,10.0,0.0,5.0,6.0,2015-12-25,2016,Oklahoma,Harvard,8.0,11.0,Big 12,Ivy,True,RegularSeason
1,H,12.0,5.0,9.0,11.0,2016-02-05,2016,Princeton,Harvard,13.0,19.0,Ivy,Ivy,False,RegularSeason
0,A,3.0,8.0,5.0,7.0,2015-12-31,2016,Wofford,Harvard,8.0,12.0,Southern,Ivy,True,RegularSeason
1,A,16.0,5.0,10.0,13.0,2016-02-13,2016,Yale,Harvard,19.0,22.0,Ivy,Ivy,False,PostSeasonConferenceTournament
1,H,18.0,6.0,11.0,15.0,2016-02-26,2016,Yale,Harvard,21.0,25.0,Ivy,Ivy,False,PostSeasonConferenceTournament
0,A,6.0,4.0,8.0,2.0,2015-12-25,2016,Auburn,Hawaii,7.0,9.0,SEC,Big West,True,RegularSeason
0,A,6.0,7.0,11.0,2.0,2016-01-06,2016,CalPoly,Hawaii,11.0,12.0,Big West,Big West,False,RegularSeason
0,H,8.0,13.0,17.0,3.0,2016-02-06,2016,CalPoly,Hawaii,18.0,19.0,Big West,Big West,False,PostSeasonConferenceTournament
0,H,8.0,7.0,14.0,2.0,2016-01-16,2016,CalStateFullerton,Hawaii,12.0,15.0,Big West,Big West,False,RegularSeason
0,A,9.0,14.0,19.0,3.0,2016-02-13,2016,CalStateFullerton,Hawaii,19.0,21.0,Big West,Big West,False,PostSeasonConferenceTournament
0,H,9.0,16.0,20.0,3.0,2016-02-18,2016,CalStateNorthridge,Hawaii,21.0,22.0,Big West,Big West,False,PostSeasonConferenceTournament
0,A,7.0,7.0,10.0,2.0,2016-01-02,2016,Howard,Hawaii,9.0,11.0,MEAC,Big West,True,RegularSeason
1,A,10.0,12.0,16.0,2.0,2016-01-31,2016,LongBeachState,Hawaii,17.0,17.0,Big West,Big West,False,PostSeasonConferenceTournament
1,A,9.0,0.0,8.0,1.0,2015-12-23,2016,Oklahoma,Hawaii,7.0,7.0,Big 12,Big West,True,RegularSeason
0,A,7.0,10.0,15.0,2.0,2016-01-23,2016,UCDavis,Hawaii,13.0,16.0,Big West,Big West,False,RegularSeason
0,A,18.0,6.0,18.0,3.0,2016-02-12,2016,UCIrvine,Hawaii,18.0,20.0,Big West,Big West,False,PostSeasonConferenceTournament
0,H,20.0,7.0,21.0,3.0,2016-02-20,2016,UCIrvine,Hawaii,21.0,23.0,Big West,Big West,False,PostSeasonConferenceTournament
0,H,9.0,9.0,13.0,2.0,2016-01-14,2016,UCRiverside,Hawaii,14.0,14.0,Big West,Big West,False,RegularSeason
1,A,13.0,15.0,22.0,3.0,2016-02-25,2016,UCRiverside,Hawaii,23.0,24.0,Big West,Big West,False,PostSeasonConferenceTournament
1,H,8.0,8.0,10.0,6.0,2016-01-19,2016,Auburn,Alabama,13.0,17.0,SEC,SEC,False,RegularSeason
0,H,6.0,2.0,5.0,2.0,2015-12-13,2016,Clemson,Alabama,7.0,8.0,ACC,SEC,True,RegularSeason
0,H,16.0,8.0,14.0,9.0,2016-02-13,2016,Florida,Alabama,21.0,24.0,SEC,SEC,False,PostSeasonConferenceTournament
1,H,16.0,12.0,17.0,12.0,2016-03-05,2016,Georgia,Alabama,28.0,30.0,SEC,SEC,False,PostSeasonConferenceTournament
1,A,11.0,3.0,9.0,4.0,2016-01-09,2016,Kentucky,Alabama,12.0,14.0,SEC,SEC,False,RegularSeason
1,H,20.0,7.0,16.0,10.0,2016-02-23,2016,Kentucky,Alabama,24.0,27.0,SEC,SEC,False,PostSeasonConferenceTournament
1,A,11.0,7.0,10.0,7.0,2016-01-23,2016,LSU,Alabama,18.0,18.0,SEC,SEC,False,RegularSeason
0,H,16.0,9.0,15.0,9.0,2016-02-17,2016,LSU,Alabama,24.0,25.0,SEC,SEC,False,PostSeasonConferenceTournament
0,A,8.0,14.0,12.0,9.0,2016-02-06,2016,Missouri,Alabama,18.0,22.0,SEC,SEC,False,RegularSeason
0,A,5.0,9.0,8.0,3.0,2016-01-02,2016,NorfolkState,Alabama,11.0,12.0,MEAC,SEC,True,RegularSeason
1,H,10.0,3.0,9.0,3.0,2016-01-07,2016,OleMiss,Alabama,11.0,13.0,SEC,SEC,False,RegularSeason
1,N,9.0,2.0,7.0,2.0,2015-12-21,2016,Oregon,Alabama,11.0,10.0,Pac 12,SEC,True,RegularSeason
0,A,15.0,0.0,9.0,5.0,2016-01-13,2016,SouthCarolina,Alabama,12.0,15.0,SEC,SEC,False,RegularSeason
1,H,18.0,2.0,11.0,8.0,2016-01-30,2016,SouthCarolina,Alabama,16.0,20.0,SEC,SEC,False,RegularSeason
0,A,10.0,9.0,10.0,8.0,2016-01-26,2016,Tennessee,Alabama,15.0,19.0,SEC,SEC,False,RegularSeason
0,A,18.0,5.0,13.0,9.0,2016-02-10,2016,TexasAM,Alabama,21.0,23.0,SEC,SEC,False,PostSeasonConferenceTournament
1,H,9.0,7.0,10.0,5.0,2016-01-16,2016,Vanderbilt,Alabama,15.0,16.0,SEC,SEC,False,RegularSeason
0,H,9.0,10.0,10.0,10.0,2016-01-30,2016,Auburn,OklahomaState,16.0,21.0,SEC,Big 12,True,RegularSeason
1,H,10.0,3.0,9.0,4.0,2016-01-05,2016,Baylor,OklahomaState,8.0,14.0,Big 12,Big 12,False,RegularSeason
1,A,15.0,4.0,10.0,9.0,2016-01-27,2016,Baylor,OklahomaState,14.0,20.0,Big 12,Big 12,False,RegularSeason
1,N,6.0,3.0,7.0,3.0,2015-12-19,2016,Florida,OklahomaState,7.0,11.0,SEC,Big 12,True,RegularSeason
1,A,16.0,6.0,11.0,11.0,2016-02-06,2016,IowaState,OklahomaState,21.0,23.0,Big 12,Big 12,False,PostSeasonConferenceTournament
1,H,20.0,9.0,12.0,17.0,2016-02-29,2016,IowaState,OklahomaState,28.0,30.0,Big 12,Big 12,False,PostSeasonConferenceTournament
0,A,15.0,2.0,9.0,8.0,2016-01-19,2016,Kansas,OklahomaState,15.0,18.0,Big 12,Big 12,False,RegularSeason
1,H,21.0,4.0,12.0,13.0,2016-02-15,2016,Kansas,OklahomaState,23.0,26.0,Big 12,Big 12,False,PostSeasonConferenceTournament
0,A,7.0,6.0,7.0,4.0,2015-12-29,2016,UMKC,OklahomaState,9.0,12.0,WAC,Big 12,True,RegularSeason
1,H,11.0,7.0,10.0,8.0,2016-01-23,2016,KansasState,OklahomaState,16.0,19.0,Big 12,Big 12,False,RegularSeason
0,A,14.0,10.0,11.0,13.0,2016-02-13,2016,KansasState,OklahomaState,22.0,25.0,Big 12,Big 12,False,PostSeasonConferenceTournament
0,A,3.0,7.0,6.0,3.0,2015-12-15,2016,Longwood,OklahomaState,7.0,10.0,Big South,Big 12,True,RegularSeason
0,N,5.0,4.0,5.0,3.0,2015-12-12,2016,Minnesota,OklahomaState,9.0,9.0,Big 10,Big 12,True,RegularSeason
1,A,13.0,1.0,9.0,6.0,2016-01-13,2016,Oklahoma,OklahomaState,12.0,16.0,Big 12,Big 12,False,RegularSeason
1,H,21.0,5.0,12.0,15.0,2016-02-24,2016,Oklahoma,OklahomaState,24.0,28.0,Big 12,Big 12,False,PostSeasonConferenceTournament
0,A,8.0,4.0,8.0,4.0,2016-01-02,2016,TexasChristian,OklahomaState,9.0,13.0,Big 12,Big 12,False,RegularSeason
